,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_133,col_134,col_135,col_136,col_137,col_138,col_139,col_140,col_141,col_142,col_143,col_144,col_145,col_146,col_147,col_148,col_149,col_150,col_151,col_152,col_153,col_154,col_155,col_156,col_157,col_158,col_159,col_160,col_161,col_162,col_163,col_164,col_165,col_166,col_167,col_168,col_169,col_170,col_171,col_172,col_173,col_174,col_175,col_176,col_177,col_178,col_179,col_180,col_181,col_182,col_183,col_184,col_185,col_186,col_187,col_188,col_189,col_190,col_191,col_192,col_193,col_194,col_195,col_196,col_197,col_198,col_199,col_200,col_201,col_202,col_203,col_204,col_205,col_206,col_207,col_208,col_209,col_210,col_211,col_212,col_213,col_214,col_215,col_216,col_217,col_218,col_219,col_220,col_221,col_222,col_223,col_224,col_225,col_226,col_227,col_228,col_229,col_230,sum,mean,var,weekend,day_pay,city_level
854,58.0,59.0,63.0,58.0,74.0,76.0,45.0,40.0,39.0,42.0,48.0,48.0,71.0,57.0,56.0,37.0,47.0,40.0,51.0,59.0,55.0,3422.0,3654.0,3364.0,4292.0,4408.0,2610.0,2320.0,2262.0,2436.0,2784.0,2784.0,4118.0,3306.0,3248.0,2146.0,2726.0,2320.0,2958.0,3422.0,3190.0,3717.0,3422.0,4366.0,4484.0,2655.0,2360.0,2301.0,2478.0,2832.0,2832.0,4189.0,3363.0,3304.0,2183.0,2773.0,2360.0,3009.0,3481.0,3245.0,3654.0,4662.0,4788.0,2835.0,2520.0,2457.0,2646.0,3024.0,3024.0,4473.0,3591.0,3528.0,2331.0,2961.0,2520.0,3213.0,3717.0,3465.0,4292.0,4408.0,2610.0,2320.0,2262.0,2436.0,2784.0,2784.0,4118.0,3306.0,3248.0,2146.0,2726.0,2320.0,2958.0,3422.0,3190.0,5624.0,3330.0,2960.0,2886.0,3108.0,3552.0,3552.0,5254.0,4218.0,4144.0,2738.0,3478.0,2960.0,3774.0,4366.0,4070.0,3420.0,3040.0,2964.0,3192.0,3648.0,3648.0,5396.0,4332.0,4256.0,2812.0,3572.0,3040.0,3876.0,4484.0,4180.0,1800.0,1755.0,1890.0,2160.0,2160.0,3195.0,2565.0,2520.0,1665.0,2115.0,1800.0,2295.0,2655.0,2475.0,1560.0,1680.0,1920.0,1920.0,2840.0,2280.0,2240.0,1480.0,1880.0,1600.0,2040.0,2360.0,2200.0,1638.0,1872.0,1872.0,2769.0,2223.0,2184.0,1443.0,1833.0,1560.0,1989.0,2301.0,2145.0,2016.0,2016.0,2982.0,2394.0,2352.0,1554.0,1974.0,1680.0,2142.0,2478.0,2310.0,2304.0,3408.0,2736.0,2688.0,1776.0,2256.0,1920.0,2448.0,2832.0,2640.0,3408.0,2736.0,2688.0,1776.0,2256.0,1920.0,2448.0,2832.0,2640.0,4047.0,3976.0,2627.0,3337.0,2840.0,3621.0,4189.0,3905.0,3192.0,2109.0,2679.0,2280.0,2907.0,3363.0,3135.0,2072.0,2632.0,2240.0,2856.0,3304.0,3080.0,1739.0,1480.0,1887.0,2183.0,2035.0,1880.0,2397.0,2773.0,2585.0,2040.0,2360.0,2200.0,3009.0,2805.0,3245.0,1123.0,53.4761904762,130.261904762,0.337488869101,19,5
855,48.0,48.0,55.0,60.0,80.0,77.0,59.0,37.0,47.0,63.0,74.0,72.0,73.0,30.0,39.0,48.0,45.0,45.0,72.0,74.0,38.0,2304.0,2640.0,2880.0,3840.0,3696.0,2832.0,1776.0,2256.0,3024.0,3552.0,3456.0,3504.0,1440.0,1872.0,2304.0,2160.0,2160.0,3456.0,3552.0,1824.0,2640.0,2880.0,3840.0,3696.0,2832.0,1776.0,2256.0,3024.0,3552.0,3456.0,3504.0,1440.0,1872.0,2304.0,2160.0,2160.0,3456.0,3552.0,1824.0,3300.0,4400.0,4235.0,3245.0,2035.0,2585.0,3465.0,4070.0,3960.0,4015.0,1650.0,2145.0,2640.0,2475.0,2475.0,3960.0,4070.0,2090.0,4800.0,4620.0,3540.0,2220.0,2820.0,3780.0,4440.0,4320.0,4380.0,1800.0,2340.0,2880.0,2700.0,2700.0,4320.0,4440.0,2280.0,6160.0,4720.0,2960.0,3760.0,5040.0,5920.0,5760.0,5840.0,2400.0,3120.0,3840.0,3600.0,3600.0,5760.0,5920.0,3040.0,4543.0,2849.0,3619.0,4851.0,5698.0,5544.0,5621.0,2310.0,3003.0,3696.0,3465.0,3465.0,5544.0,5698.0,2926.0,2183.0,2773.0,3717.0,4366.0,4248.0,4307.0,1770.0,2301.0,2832.0,2655.0,2655.0,4248.0,4366.0,2242.0,1739.0,2331.0,2738.0,2664.0,2701.0,1110.0,1443.0,1776.0,1665.0,1665.0,2664.0,2738.0,1406.0,2961.0,3478.0,3384.0,3431.0,1410.0,1833.0,2256.0,2115.0,2115.0,3384.0,3478.0,1786.0,4662.0,4536.0,4599.0,1890.0,2457.0,3024.0,2835.0,2835.0,4536.0,4662.0,2394.0,5328.0,5402.0,2220.0,2886.0,3552.0,3330.0,3330.0,5328.0,5476.0,2812.0,5256.0,2160.0,2808.0,3456.0,3240.0,3240.0,5184.0,5328.0,2736.0,2190.0,2847.0,3504.0,3285.0,3285.0,5256.0,5402.0,2774.0,1170.0,1440.0,1350.0,1350.0,2160.0,2220.0,1140.0,1872.0,1755.0,1755.0,2808.0,2886.0,1482.0,2160.0,2160.0,3456.0,3552.0,1824.0,2025.0,3240.0,3330.0,1710.0,3240.0,3330.0,1710.0,5328.0,2736.0,2812.0,1184.0,56.380952381,235.147619048,0.378378378378,3,5
856,32.0,53.0,50.0,48.0,63.0,74.0,39.0,43.0,54.0,53.0,62.0,78.0,60.0,46.0,51.0,47.0,46.0,60.0,76.0,69.0,40.0,1696.0,1600.0,1536.0,2016.0,2368.0,1248.0,1376.0,1728.0,1696.0,1984.0,2496.0,1920.0,1472.0,1632.0,1504.0,1472.0,1920.0,2432.0,2208.0,1280.0,2650.0,2544.0,3339.0,3922.0,2067.0,2279.0,2862.0,2809.0,3286.0,4134.0,3180.0,2438.0,2703.0,2491.0,2438.0,3180.0,4028.0,3657.0,2120.0,2400.0,3150.0,3700.0,1950.0,2150.0,2700.0,2650.0,3100.0,3900.0,3000.0,2300.0,2550.0,2350.0,2300.0,3000.0,3800.0,3450.0,2000.0,3024.0,3552.0,1872.0,2064.0,2592.0,2544.0,2976.0,3744.0,2880.0,2208.0,2448.0,2256.0,2208.0,2880.0,3648.0,3312.0,1920.0,4662.0,2457.0,2709.0,3402.0,3339.0,3906.0,4914.0,3780.0,2898.0,3213.0,2961.0,2898.0,3780.0,4788.0,4347.0,2520.0,2886.0,3182.0,3996.0,3922.0,4588.0,5772.0,4440.0,3404.0,3774.0,3478.0,3404.0,4440.0,5624.0,5106.0,2960.0,1677.0,2106.0,2067.0,2418.0,3042.0,2340.0,1794.0,1989.0,1833.0,1794.0,2340.0,2964.0,2691.0,1560.0,2322.0,2279.0,2666.0,3354.0,2580.0,1978.0,2193.0,2021.0,1978.0,2580.0,3268.0,2967.0,1720.0,2862.0,3348.0,4212.0,3240.0,2484.0,2754.0,2538.0,2484.0,3240.0,4104.0,3726.0,2160.0,3286.0,4134.0,3180.0,2438.0,2703.0,2491.0,2438.0,3180.0,4028.0,3657.0,2120.0,4836.0,3720.0,2852.0,3162.0,2914.0,2852.0,3720.0,4712.0,4278.0,2480.0,4680.0,3588.0,3978.0,3666.0,3588.0,4680.0,5928.0,5382.0,3120.0,2760.0,3060.0,2820.0,2760.0,3600.0,4560.0,4140.0,2400.0,2346.0,2162.0,2116.0,2760.0,3496.0,3174.0,1840.0,2397.0,2346.0,3060.0,3876.0,3519.0,2040.0,2162.0,2820.0,3572.0,3243.0,1880.0,2760.0,3496.0,3174.0,1840.0,4560.0,4140.0,2400.0,5244.0,3040.0,2760.0,1144.0,54.4761904762,158.161904762,0.367132867133,20,4
857,65.0,52.0,47.0,89.0,83.0,65.0,61.0,99.0,116.0,100.0,110.0,110.0,113.0,73.0,96.0,99.0,115.0,131.0,114.0,128.0,100.0,3380.0,3055.0,5785.0,5395.0,4225.0,3965.0,6435.0,7540.0,6500.0,7150.0,7150.0,7345.0,4745.0,6240.0,6435.0,7475.0,8515.0,7410.0,8320.0,6500.0,2444.0,4628.0,4316.0,3380.0,3172.0,5148.0,6032.0,5200.0,5720.0,5720.0,5876.0,3796.0,4992.0,5148.0,5980.0,6812.0,5928.0,6656.0,5200.0,4183.0,3901.0,3055.0,2867.0,4653.0,5452.0,4700.0,5170.0,5170.0,5311.0,3431.0,4512.0,4653.0,5405.0,6157.0,5358.0,6016.0,4700.0,7387.0,5785.0,5429.0,8811.0,10324.0,8900.0,9790.0,9790.0,10057.0,6497.0,8544.0,8811.0,10235.0,11659.0,10146.0,11392.0,8900.0,5395.0,5063.0,8217.0,9628.0,8300.0,9130.0,9130.0,9379.0,6059.0,7968.0,8217.0,9545.0,10873.0,9462.0,10624.0,8300.0,3965.0,6435.0,7540.0,6500.0,7150.0,7150.0,7345.0,4745.0,6240.0,6435.0,7475.0,8515.0,7410.0,8320.0,6500.0,6039.0,7076.0,6100.0,6710.0,6710.0,6893.0,4453.0,5856.0,6039.0,7015.0,7991.0,6954.0,7808.0,6100.0,11484.0,9900.0,10890.0,10890.0,11187.0,7227.0,9504.0,9801.0,11385.0,12969.0,11286.0,12672.0,9900.0,11600.0,12760.0,12760.0,13108.0,8468.0,11136.0,11484.0,13340.0,15196.0,13224.0,14848.0,11600.0,11000.0,11000.0,11300.0,7300.0,9600.0,9900.0,11500.0,13100.0,11400.0,12800.0,10000.0,12100.0,12430.0,8030.0,10560.0,10890.0,12650.0,14410.0,12540.0,14080.0,11000.0,12430.0,8030.0,10560.0,10890.0,12650.0,14410.0,12540.0,14080.0,11000.0,8249.0,10848.0,11187.0,12995.0,14803.0,12882.0,14464.0,11300.0,7008.0,7227.0,8395.0,9563.0,8322.0,9344.0,7300.0,9504.0,11040.0,12576.0,10944.0,12288.0,9600.0,11385.0,12969.0,11286.0,12672.0,9900.0,15065.0,13110.0,14720.0,11500.0,14934.0,16768.0,13100.0,14592.0,11400.0,12800.0,1966.0,93.619047619,608.847619048,0.311800610376,9,5
858,118.0,91.0,122.0,113.0,118.0,135.0,103.0,112.0,96.0,99.0,93.0,114.0,159.0,117.0,98.0,108.0,95.0,96.0,85.0,132.0,145.0,10738.0,14396.0,13334.0,13924.0,15930.0,12154.0,13216.0,11328.0,11682.0,10974.0,13452.0,18762.0,13806.0,11564.0,12744.0,11210.0,11328.0,10030.0,15576.0,17110.0,11102.0,10283.0,10738.0,12285.0,9373.0,10192.0,8736.0,9009.0,8463.0,10374.0,14469.0,10647.0,8918.0,9828.0,8645.0,8736.0,7735.0,12012.0,13195.0,13786.0,14396.0,16470.0,12566.0,13664.0,11712.0,12078.0,11346.0,13908.0,19398.0,14274.0,11956.0,13176.0,11590.0,11712.0,10370.0,16104.0,17690.0,13334.0,15255.0,11639.0,12656.0,10848.0,11187.0,10509.0,12882.0,17967.0,13221.0,11074.0,12204.0,10735.0,10848.0,9605.0,14916.0,16385.0,15930.0,12154.0,13216.0,11328.0,11682.0,10974.0,13452.0,18762.0,13806.0,11564.0,12744.0,11210.0,11328.0,10030.0,15576.0,17110.0,13905.0,15120.0,12960.0,13365.0,12555.0,15390.0,21465.0,15795.0,13230.0,14580.0,12825.0,12960.0,11475.0,17820.0,19575.0,11536.0,9888.0,10197.0,9579.0,11742.0,16377.0,12051.0,10094.0,11124.0,9785.0,9888.0,8755.0,13596.0,14935.0,10752.0,11088.0,10416.0,12768.0,17808.0,13104.0,10976.0,12096.0,10640.0,10752.0,9520.0,14784.0,16240.0,9504.0,8928.0,10944.0,15264.0,11232.0,9408.0,10368.0,9120.0,9216.0,8160.0,12672.0,13920.0,9207.0,11286.0,15741.0,11583.0,9702.0,10692.0,9405.0,9504.0,8415.0,13068.0,14355.0,10602.0,14787.0,10881.0,9114.0,10044.0,8835.0,8928.0,7905.0,12276.0,13485.0,18126.0,13338.0,11172.0,12312.0,10830.0,10944.0,9690.0,15048.0,16530.0,18603.0,15582.0,17172.0,15105.0,15264.0,13515.0,20988.0,23055.0,11466.0,12636.0,11115.0,11232.0,9945.0,15444.0,16965.0,10584.0,9310.0,9408.0,8330.0,12936.0,14210.0,10260.0,10368.0,9180.0,14256.0,15660.0,9120.0,8075.0,12540.0,13775.0,8160.0,12672.0,13920.0,11220.0,12325.0,19140.0,2349.0,111.857142857,361.128571429,0.316304810558,9,5
859,291.0,549.0,540.0,539.0,703.0,776.0,425.0,709.0,558.0,544.0,544.0,702.0,828.0,549.0,511.0,493.0,499.0,507.0,664.0,939.0,557.0,159759.0,157140.0,156849.0,204573.0,225816.0,123675.0,206319.0,162378.0,158304.0,158304.0,204282.0,240948.0,159759.0,148701.0,143463.0,145209.0,147537.0,193224.0,273249.0,162087.0,296460.0,295911.0,385947.0,426024.0,233325.0,389241.0,306342.0,298656.0,298656.0,385398.0,454572.0,301401.0,280539.0,270657.0,273951.0,278343.0,364536.0,515511.0,305793.0,291060.0,379620.0,419040.0,229500.0,382860.0,301320.0,293760.0,293760.0,379080.0,447120.0,296460.0,275940.0,266220.0,269460.0,273780.0,358560.0,507060.0,300780.0,378917.0,418264.0,229075.0,382151.0,300762.0,293216.0,293216.0,378378.0,446292.0,295911.0,275429.0,265727.0,268961.0,273273.0,357896.0,506121.0,300223.0,545528.0,298775.0,498427.0,392274.0,382432.0,382432.0,493506.0,582084.0,385947.0,359233.0,346579.0,350797.0,356421.0,466792.0,660117.0,391571.0,329800.0,550184.0,433008.0,422144.0,422144.0,544752.0,642528.0,426024.0,396536.0,382568.0,387224.0,393432.0,515264.0,728664.0,432232.0,301325.0,237150.0,231200.0,231200.0,298350.0,351900.0,233325.0,217175.0,209525.0,212075.0,215475.0,282200.0,399075.0,236725.0,395622.0,385696.0,385696.0,497718.0,587052.0,389241.0,362299.0,349537.0,353791.0,359463.0,470776.0,665751.0,394913.0,303552.0,303552.0,391716.0,462024.0,306342.0,285138.0,275094.0,278442.0,282906.0,370512.0,523962.0,310806.0,295936.0,381888.0,450432.0,298656.0,277984.0,268192.0,271456.0,275808.0,361216.0,510816.0,303008.0,381888.0,450432.0,298656.0,277984.0,268192.0,271456.0,275808.0,361216.0,510816.0,303008.0,581256.0,385398.0,358722.0,346086.0,350298.0,355914.0,466128.0,659178.0,391014.0,454572.0,423108.0,408204.0,413172.0,419796.0,549792.0,777492.0,461196.0,280539.0,270657.0,273951.0,278343.0,364536.0,515511.0,305793.0,251923.0,254989.0,259077.0,339304.0,479829.0,284627.0,246007.0,249951.0,327352.0,462927.0,274601.0,252993.0,331336.0,468561.0,277943.0,336648.0,476073.0,282399.0,623496.0,369848.0,523023.0,12427.0,591.761904762,21008.9904762,0.371127383922,17,4
860,114.0,107.0,128.0,112.0,110.0,112.0,120.0,102.0,137.0,106.0,124.0,127.0,126.0,115.0,80.0,158.0,186.0,384.0,348.0,341.0,169.0,12198.0,14592.0,12768.0,12540.0,12768.0,13680.0,11628.0,15618.0,12084.0,14136.0,14478.0,14364.0,13110.0,9120.0,18012.0,21204.0,43776.0,39672.0,38874.0,19266.0,13696.0,11984.0,11770.0,11984.0,12840.0,10914.0,14659.0,11342.0,13268.0,13589.0,13482.0,12305.0,8560.0,16906.0,19902.0,41088.0,37236.0,36487.0,18083.0,14336.0,14080.0,14336.0,15360.0,13056.0,17536.0,13568.0,15872.0,16256.0,16128.0,14720.0,10240.0,20224.0,23808.0,49152.0,44544.0,43648.0,21632.0,12320.0,12544.0,13440.0,11424.0,15344.0,11872.0,13888.0,14224.0,14112.0,12880.0,8960.0,17696.0,20832.0,43008.0,38976.0,38192.0,18928.0,12320.0,13200.0,11220.0,15070.0,11660.0,13640.0,13970.0,13860.0,12650.0,8800.0,17380.0,20460.0,42240.0,38280.0,37510.0,18590.0,13440.0,11424.0,15344.0,11872.0,13888.0,14224.0,14112.0,12880.0,8960.0,17696.0,20832.0,43008.0,38976.0,38192.0,18928.0,12240.0,16440.0,12720.0,14880.0,15240.0,15120.0,13800.0,9600.0,18960.0,22320.0,46080.0,41760.0,40920.0,20280.0,13974.0,10812.0,12648.0,12954.0,12852.0,11730.0,8160.0,16116.0,18972.0,39168.0,35496.0,34782.0,17238.0,14522.0,16988.0,17399.0,17262.0,15755.0,10960.0,21646.0,25482.0,52608.0,47676.0,46717.0,23153.0,13144.0,13462.0,13356.0,12190.0,8480.0,16748.0,19716.0,40704.0,36888.0,36146.0,17914.0,15748.0,15624.0,14260.0,9920.0,19592.0,23064.0,47616.0,43152.0,42284.0,20956.0,16002.0,14605.0,10160.0,20066.0,23622.0,48768.0,44196.0,43307.0,21463.0,14490.0,10080.0,19908.0,23436.0,48384.0,43848.0,42966.0,21294.0,9200.0,18170.0,21390.0,44160.0,40020.0,39215.0,19435.0,12640.0,14880.0,30720.0,27840.0,27280.0,13520.0,29388.0,60672.0,54984.0,53878.0,26702.0,71424.0,64728.0,63426.0,31434.0,133632.0,130944.0,64896.0,118668.0,58812.0,57629.0,3306.0,157.428571429,7616.75714286,0.352087114338,14,5
861,148.0,141.0,178.0,188.0,190.0,223.0,175.0,172.0,182.0,164.0,186.0,215.0,207.0,167.0,186.0,172.0,140.0,140.0,167.0,237.0,193.0,20868.0,26344.0,27824.0,28120.0,33004.0,25900.0,25456.0,26936.0,24272.0,27528.0,31820.0,30636.0,24716.0,27528.0,25456.0,20720.0,20720.0,24716.0,35076.0,28564.0,25098.0,26508.0,26790.0,31443.0,24675.0,24252.0,25662.0,23124.0,26226.0,30315.0,29187.0,23547.0,26226.0,24252.0,19740.0,19740.0,23547.0,33417.0,27213.0,33464.0,33820.0,39694.0,31150.0,30616.0,32396.0,29192.0,33108.0,38270.0,36846.0,29726.0,33108.0,30616.0,24920.0,24920.0,29726.0,42186.0,34354.0,35720.0,41924.0,32900.0,32336.0,34216.0,30832.0,34968.0,40420.0,38916.0,31396.0,34968.0,32336.0,26320.0,26320.0,31396.0,44556.0,36284.0,42370.0,33250.0,32680.0,34580.0,31160.0,35340.0,40850.0,39330.0,31730.0,35340.0,32680.0,26600.0,26600.0,31730.0,45030.0,36670.0,39025.0,38356.0,40586.0,36572.0,41478.0,47945.0,46161.0,37241.0,41478.0,38356.0,31220.0,31220.0,37241.0,52851.0,43039.0,30100.0,31850.0,28700.0,32550.0,37625.0,36225.0,29225.0,32550.0,30100.0,24500.0,24500.0,29225.0,41475.0,33775.0,31304.0,28208.0,31992.0,36980.0,35604.0,28724.0,31992.0,29584.0,24080.0,24080.0,28724.0,40764.0,33196.0,29848.0,33852.0,39130.0,37674.0,30394.0,33852.0,31304.0,25480.0,25480.0,30394.0,43134.0,35126.0,30504.0,35260.0,33948.0,27388.0,30504.0,28208.0,22960.0,22960.0,27388.0,38868.0,31652.0,39990.0,38502.0,31062.0,34596.0,31992.0,26040.0,26040.0,31062.0,44082.0,35898.0,44505.0,35905.0,39990.0,36980.0,30100.0,30100.0,35905.0,50955.0,41495.0,34569.0,38502.0,35604.0,28980.0,28980.0,34569.0,49059.0,39951.0,31062.0,28724.0,23380.0,23380.0,27889.0,39579.0,32231.0,31992.0,26040.0,26040.0,31062.0,44082.0,35898.0,24080.0,24080.0,28724.0,40764.0,33196.0,19600.0,23380.0,33180.0,27020.0,23380.0,33180.0,27020.0,39579.0,32231.0,45741.0,3771.0,179.571428571,697.657142857,0.328560063644,7,5
862,66.0,43.0,63.0,64.0,56.0,72.0,70.0,55.0,74.0,71.0,77.0,63.0,76.0,72.0,35.0,54.0,58.0,74.0,43.0,76.0,111.0,2838.0,4158.0,4224.0,3696.0,4752.0,4620.0,3630.0,4884.0,4686.0,5082.0,4158.0,5016.0,4752.0,2310.0,3564.0,3828.0,4884.0,2838.0,5016.0,7326.0,2709.0,2752.0,2408.0,3096.0,3010.0,2365.0,3182.0,3053.0,3311.0,2709.0,3268.0,3096.0,1505.0,2322.0,2494.0,3182.0,1849.0,3268.0,4773.0,4032.0,3528.0,4536.0,4410.0,3465.0,4662.0,4473.0,4851.0,3969.0,4788.0,4536.0,2205.0,3402.0,3654.0,4662.0,2709.0,4788.0,6993.0,3584.0,4608.0,4480.0,3520.0,4736.0,4544.0,4928.0,4032.0,4864.0,4608.0,2240.0,3456.0,3712.0,4736.0,2752.0,4864.0,7104.0,4032.0,3920.0,3080.0,4144.0,3976.0,4312.0,3528.0,4256.0,4032.0,1960.0,3024.0,3248.0,4144.0,2408.0,4256.0,6216.0,5040.0,3960.0,5328.0,5112.0,5544.0,4536.0,5472.0,5184.0,2520.0,3888.0,4176.0,5328.0,3096.0,5472.0,7992.0,3850.0,5180.0,4970.0,5390.0,4410.0,5320.0,5040.0,2450.0,3780.0,4060.0,5180.0,3010.0,5320.0,7770.0,4070.0,3905.0,4235.0,3465.0,4180.0,3960.0,1925.0,2970.0,3190.0,4070.0,2365.0,4180.0,6105.0,5254.0,5698.0,4662.0,5624.0,5328.0,2590.0,3996.0,4292.0,5476.0,3182.0,5624.0,8214.0,5467.0,4473.0,5396.0,5112.0,2485.0,3834.0,4118.0,5254.0,3053.0,5396.0,7881.0,4851.0,5852.0,5544.0,2695.0,4158.0,4466.0,5698.0,3311.0,5852.0,8547.0,4788.0,4536.0,2205.0,3402.0,3654.0,4662.0,2709.0,4788.0,6993.0,5472.0,2660.0,4104.0,4408.0,5624.0,3268.0,5776.0,8436.0,2520.0,3888.0,4176.0,5328.0,3096.0,5472.0,7992.0,1890.0,2030.0,2590.0,1505.0,2660.0,3885.0,3132.0,3996.0,2322.0,4104.0,5994.0,4292.0,2494.0,4408.0,6438.0,3182.0,5624.0,8214.0,3268.0,4773.0,8436.0,1373.0,65.380952381,252.447619048,0.281136198106,7,5
863,557.0,541.0,572.0,605.0,589.0,645.0,616.0,608.0,628.0,606.0,705.0,660.0,754.0,689.0,662.0,714.0,400.0,637.0,546.0,638.0,699.0,301337.0,318604.0,336985.0,328073.0,359265.0,343112.0,338656.0,349796.0,337542.0,392685.0,367620.0,419978.0,383773.0,368734.0,397698.0,222800.0,354809.0,304122.0,355366.0,389343.0,309452.0,327305.0,318649.0,348945.0,333256.0,328928.0,339748.0,327846.0,381405.0,357060.0,407914.0,372749.0,358142.0,386274.0,216400.0,344617.0,295386.0,345158.0,378159.0,346060.0,336908.0,368940.0,352352.0,347776.0,359216.0,346632.0,403260.0,377520.0,431288.0,394108.0,378664.0,408408.0,228800.0,364364.0,312312.0,364936.0,399828.0,356345.0,390225.0,372680.0,367840.0,379940.0,366630.0,426525.0,399300.0,456170.0,416845.0,400510.0,431970.0,242000.0,385385.0,330330.0,385990.0,422895.0,379905.0,362824.0,358112.0,369892.0,356934.0,415245.0,388740.0,444106.0,405821.0,389918.0,420546.0,235600.0,375193.0,321594.0,375782.0,411711.0,397320.0,392160.0,405060.0,390870.0,454725.0,425700.0,486330.0,444405.0,426990.0,460530.0,258000.0,410865.0,352170.0,411510.0,450855.0,374528.0,386848.0,373296.0,434280.0,406560.0,464464.0,424424.0,407792.0,439824.0,246400.0,392392.0,336336.0,393008.0,430584.0,381824.0,368448.0,428640.0,401280.0,458432.0,418912.0,402496.0,434112.0,243200.0,387296.0,331968.0,387904.0,424992.0,380568.0,442740.0,414480.0,473512.0,432692.0,415736.0,448392.0,251200.0,400036.0,342888.0,400664.0,438972.0,427230.0,399960.0,456924.0,417534.0,401172.0,432684.0,242400.0,386022.0,330876.0,386628.0,423594.0,465300.0,531570.0,485745.0,466710.0,503370.0,282000.0,449085.0,384930.0,449790.0,492795.0,497640.0,454740.0,436920.0,471240.0,264000.0,420420.0,360360.0,421080.0,461340.0,519506.0,499148.0,538356.0,301600.0,480298.0,411684.0,481052.0,527046.0,456118.0,491946.0,275600.0,438893.0,376194.0,439582.0,481611.0,472668.0,264800.0,421694.0,361452.0,422356.0,462738.0,285600.0,454818.0,389844.0,455532.0,499086.0,254800.0,218400.0,255200.0,279600.0,347802.0,406406.0,445263.0,348348.0,381654.0,445962.0,13071.0,622.428571429,5874.65714286,0.293168082014,9,5
864,223.0,204.0,209.0,248.0,315.0,307.0,233.0,221.0,229.0,197.0,266.0,399.0,361.0,226.0,228.0,207.0,196.0,242.0,304.0,371.0,242.0,45492.0,46607.0,55304.0,70245.0,68461.0,51959.0,49283.0,51067.0,43931.0,59318.0,88977.0,80503.0,50398.0,50844.0,46161.0,43708.0,53966.0,67792.0,82733.0,53966.0,42636.0,50592.0,64260.0,62628.0,47532.0,45084.0,46716.0,40188.0,54264.0,81396.0,73644.0,46104.0,46512.0,42228.0,39984.0,49368.0,62016.0,75684.0,49368.0,51832.0,65835.0,64163.0,48697.0,46189.0,47861.0,41173.0,55594.0,83391.0,75449.0,47234.0,47652.0,43263.0,40964.0,50578.0,63536.0,77539.0,50578.0,78120.0,76136.0,57784.0,54808.0,56792.0,48856.0,65968.0,98952.0,89528.0,56048.0,56544.0,51336.0,48608.0,60016.0,75392.0,92008.0,60016.0,96705.0,73395.0,69615.0,72135.0,62055.0,83790.0,125685.0,113715.0,71190.0,71820.0,65205.0,61740.0,76230.0,95760.0,116865.0,76230.0,71531.0,67847.0,70303.0,60479.0,81662.0,122493.0,110827.0,69382.0,69996.0,63549.0,60172.0,74294.0,93328.0,113897.0,74294.0,51493.0,53357.0,45901.0,61978.0,92967.0,84113.0,52658.0,53124.0,48231.0,45668.0,56386.0,70832.0,86443.0,56386.0,50609.0,43537.0,58786.0,88179.0,79781.0,49946.0,50388.0,45747.0,43316.0,53482.0,67184.0,81991.0,53482.0,45113.0,60914.0,91371.0,82669.0,51754.0,52212.0,47403.0,44884.0,55418.0,69616.0,84959.0,55418.0,52402.0,78603.0,71117.0,44522.0,44916.0,40779.0,38612.0,47674.0,59888.0,73087.0,47674.0,106134.0,96026.0,60116.0,60648.0,55062.0,52136.0,64372.0,80864.0,98686.0,64372.0,144039.0,90174.0,90972.0,82593.0,78204.0,96558.0,121296.0,148029.0,96558.0,81586.0,82308.0,74727.0,70756.0,87362.0,109744.0,133931.0,87362.0,51528.0,46782.0,44296.0,54692.0,68704.0,83846.0,54692.0,47196.0,44688.0,55176.0,69312.0,84588.0,55176.0,40572.0,50094.0,62928.0,76797.0,50094.0,47432.0,59584.0,72716.0,47432.0,73568.0,89782.0,58564.0,112784.0,73568.0,89782.0,5428.0,258.476190476,3658.16190476,0.378960943257,18,2
